id,message,original,genre,related,request,offer,aid_related,medical_help,medical_products,search_and_rescue,security,military,water,food,shelter,clothing,money,missing_people,refugees,death,other_aid,infrastructure_related,transport,buildings,electricity,tools,hospitals,shops,aid_centers,other_infrastructure,weather_related,floods,storm,fire,earthquake,cold,other_weather,direct_report
12412,"Creating a donation drive to compile whatever you need the most . Clothing , non-perishable , baby supplies , hygiene products , toys .",,direct,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12412,"Creating a donation drive to collect whatever you need the most . Clothing , toys , baby supplies , hygiene products , non-perishable .",,direct,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12414,Don't say that !  @rayray_west : a hurricane in October .. .. yup Indiana the worlds endin,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12414,Don't say that !  @rayray_west : a hurricane in October .. .. yup the existence endin,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12414,Don't say that !  @rayray_west : a hurricane yup October .. .. in the worlds endin,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12414,Don't say that !  @rayray_west : a hurricane in October .. .. yup the earth endin,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12414,Don't say !  @rayray_west : a hurricane in October .. .. yup the worlds endin,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12414,Don't say that !  @rayray_west : a twister in October .. .. yup the worlds endin,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12415,"squall , crackers , nacho chips available",,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12415,"cereal , firecracker , nacho chips available",,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12415,"nacho , crackers , cereal chips available",,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12415,"useable cereal , crackers , nacho chips available",,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12415,"cereal , crackers , nacho flake available",,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12415,", crackers , nacho chips available",,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12416,"Wand to donate jackets , hot jacket meals , non-perishable foods , towels , bed sheets",,direct,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12416,"Wand to donate jackets , hot meals , non-perishable foods , towels , layer sheets",,direct,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12416,"Wand to donate jackets , hot lunch , non-perishable foods , towels , bed sheets",,direct,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12416,"Wand to donate jackets , hot meals , non-perishable foods , towels , bed rag",,direct,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12416,"towels to donate jackets , hot meals , non-perishable foods , Wand , bed sheets",,direct,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12416,"Wand to jackets , hot meals , non-perishable foods , towels , bed sheets",,direct,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12416,"Wand to donate jackets , hot meals , sheets foods , towels , bed non-perishable",,direct,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12416,"Wand to donate jackets , hot meals , non-perishable food , towels , bed sheets",,direct,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12416,"Wand to donate jackets , hot meals , non-perishable foods , towels , bed leaves",,direct,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12416,"Wand to donate jackets , hot meals , non-perishable foods , crownwork towels , bed sheets",,direct,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12416,"Wand to donate jackets , hot meals , non-perishable foods , towels , bed ",,direct,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12416,"Wand to donate jackets , hot meals , non-perishable foods , towels , love sheets",,direct,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12417,Uhhhhh .. .about to take knucks out to pee .. uhhh .. #scarysandy,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12417,Uhhhhh .. .about to take knucks out to scarysandy .. uhhhh .. #pee,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12417,Uhhhhh .. .about to withdraw knucks out to pee .. uhhhh .. #scarysandy,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12417,Uhhhhh .. .about to select knucks out to pee .. uhhhh .. #scarysandy,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12417,water Uhhhhh .. .about to take knucks out to pee .. uhhhh .. #scarysandy,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12417,Uhhhhh .. .about to take knucks to pee .. uhhhh .. #scarysandy,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12418,A #NewYork splende il resole .. .in barba a #Sandy .. .e ora junkie food mode-on,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12418,A #NewYork splende il sole .. .in barba e #Sandy .. .a ora junkie food mode-on,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12418,A #NewYork splende il sole .. .in barba a #Sandy .. .e ora junkie resole food mode-on,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12418,A #NewYork splende il sole .. .in barba #Sandy .. .e ora junkie food mode-on,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12418,adenine #NewYork splende il sole .. .in barba a #Sandy .. .e ora junkie food mode-on,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12418,A #NewYork splende il single .. .in barba a #Sandy .. .e ora junkie food mode-on,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12419,thank you sandy for giving me an excuse stay home all and eat all the food in my house,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12419,thank you sandy for giving me an excuse to stay home all day and eat nutrient all the food in my house,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12419,thank stay sandy for giving me an excuse to you home all day and eat all the food in my house,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12419,thank you sandy for pass me an excuse to continue home all day and eat all the food in my house,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12419,thank you sandy for giving me an excuse to stay abode all day and eat all the food in my housing,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12419,thank you flaxen for giving me an excuse to stay interior all day and eat all the food in my house,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12420,I can helps deliver food to seniors who are trapped in their homes . I speak Mandarin and Cantonese .,,direct,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
12420,I can help deliver food to seniors follow who are trapped in their homes . I speak Mandarin and Cantonese .,,direct,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
12420,I can help deliver food to seniors who are trapped in their household . I speak Mandarin and Cantonese .,,direct,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
12420,I can help deliver food to seniors who are trapped in their homes . I Mandarin speak and Cantonese .,,direct,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
12420,iodine can help deliver food to seniors who are trapped in their homes . I speak Mandarin and Cantonese .,,direct,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
12420,I can help deliver to seniors who are trapped in their homes . I speak Mandarin and Cantonese .,,direct,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
12420,I can help save food to seniors who are trapped in their homes . I speak Mandarin and Cantonese .,,direct,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12420,I can help deliver food redeem to seniors who are trapped in their homes . I speak Mandarin and Cantonese .,,direct,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12420,I can help deliver food to seniors who are trapped in their fireplaces . I speak Mandarin and Cantonese .,,direct,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12420,I can help deliver food to seniors who are trapped in Cantonese homes . I speak Mandarin and their .,,direct,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12420,I can help deliver food to seniors who are trapped in their homes . I speak Mandarin Cantonese .,,direct,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12420,I can help deliver nutrient to seniors who are trapped in their homes . I speak Mandarin and Cantonese .,,direct,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12421,"I have two blankets , two put of sheets , two slightly bust pairs of mens sneakers , D batteries , and a few clothing items . All fabric items are used .",,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12421,"I have deux blankets , two sets of leaf , two slightly worn pairs of mens sneakers , D batteries , and a few clothing items . All fabric items are used .",,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12421,"particular I have two blankets , two sets of sheets , two slightly worn pairs of mens sneakers , D batteries , and a few clothing items . All fabric items are used .",,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12421,"I have two blankets , two D of sheets , two slightly worn pairs of mens sneakers , sets batteries , and a few clothing items . All fabric items are used .",,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12421,"I have two blankets , two sets of sheets , two slightly worn pairs of , D batteries , and a few clothing items . All fabric items are used .",,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12421,"I have two blankets , two sets of sheets , two slightly worn duo of mens sneakers , D batteries , and a few dress items . All fabric items are used .",,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12423,"baby girl clothes size 0-9 months , baby wash , burp cloths , formula , diapers , body launder , soap , shampoo , canned goods .",,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12423,"baby girl raiment size 0-9 months , baby wash , burp cloths , formula , diapers , body wash , soap , shampoo , canned goods .",,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12423,"baby girl clothes size 0-9 months , goods wash , burp cloths , formula , diapers , body wash , soap , shampoo , canned baby .",,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12423,"baby girl clothes size 0-9 , baby wash , burp cloths , formula , diapers , body wash , soap , shampoo , canned goods .",,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12423,"baby girl clothes size 0-9 months , baby wash , burp cloths , formula , diapers , body washes , soap , shampoo , canned goods .",,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12423,"baby girl clothes size 0-9 month months , baby wash , burp cloths , formula , diapers , body wash , soap , shampoo , canned goods .",,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12424,I 'm grateful .. .. I wasn't badly affected by #HurricanSandy,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12424,I 'm thankful .. .. I wasn't badly affected by #,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12424,I 'm thankful .. .. I wasn't by affected badly #HurricanSandy,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12424,I 'm thankful .. .. I wasn't badly stirred by #HurricanSandy,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12424,I 'm thankful .. .. I wasn't badly affected by #grateful HurricanSandy,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12424,I 'm thankful .. .. one wasn't badly affected by #HurricanSandy,,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12426,Little girl bicycle ( pink ) age 2-4 . Little boy bicycle ( automobiles theme ) age 2-4 .,,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12426,Little girl bicycle ( pink ) age 2-4 . Little boy bicycle ( cars ) age 2-4 .,,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12426,age girl bicycle ( pink ) Little 2-4 . Little boy bicycle ( cars theme ) age 2-4 .,,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12426,footling girl bicycle ( pink ) age 2-4 . Little boy bicycle ( cars theme ) age 2-4 .,,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12426,Little girl bicycle ( pink ) age 2-4 . Little boy bicycle ( cars theme ) age small 2-4 .,,direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
